Transaction_ID,Date,Customer_ID,Gender,Age,City,Product_Category,Unit_Price,Quantity,Payment_Method,Customer_Rating,Total_Sales
1559,2023-05-24,C-7782,F,31,Sydney,Tablet,400.13,2,Credit Card,4.0,800.26
1560,Not Available,C-5435,Female,32,Tokyo,Tablet,728.53,1,Cash,3.0,728.53
1561,2024-10-21,C-1846,Male,38,New York,Smartphone,1326.2,2,Bank Transfer,3.0,2652.4
1562,2023-04-23,C-9868,F,42,Tokyo,Monitor,229.84,1,Cash,2.0,229.84
1563,2024-08-15,C-526,M,49,Berlin,Tablet,889.27,4,Bank Transfer,5.0,3557.08
1564,2023-01-24,C-2036,Non-Binary,39,Paris,Smartphone,1299.56,1,PayPal,,1299.56
1565,2023-11-29,C-6789,Female,27,Tokyo,Laptop,1659.95,2,Credit Card,5.0,3319.9
1566,2023-05-25,C-9265,M,38,Paris,Headphones,189.39,1,Cash,1.0,189.39
1567,Not Available,C-1901,Non-Binary,55,New York,Headphones,110.34,1,Bank Transfer,3.0,110.34
1568,Not Available,C-2094,F,44,Berlin,Keyboard,102.72,2,Bank Transfer,5.0,205.44
1569,2023-10-14,C-6572,Female,39,Singapore,Monitor,222.03,1,Debit Card,5.0,222.03
1570,2023-01-19,C-1639,M,32,Tokyo,Mouse,66.0,1,Cash,3.0,66.0
1571,2024-07-13,C-9517,Non-Binary,24,Paris,Headphones,179.87,2,PayPal,5.0,359.74
1572,2024-09-30,C-9630,Male,20,Berlin,Keyboard,66.2,2,Cash,3.0,132.4
1573,2023-08-21,C-9915,Male,40,Berlin,Keyboard,92.05,1,PayPal,4.0,92.05
1574,2023-01-18,C-2084,F,25,Berlin,Keyboard,144.55,1,Bank Transfer,5.0,144.55
1575,2023-01-06,C-2022,M,42,London,Monitor,297.12,1,Cash,5.0,297.12
1576,2023-09-08,C-9440,Male,43,,Smartphone,1495.97,1,Bank Transfer,3.0,1495.97
1577,2023-01-06,C-7135,F,30,Singapore,Smartphone,893.47,2,Credit Card,1.0,1786.94
1578,2024-12-21,C-8859,M,37,New York,Keyboard,70.9,1,Cash,5.0,70.9
1579,2023-06-27,C-5595,Female,46,Toronto,Monitor,463.03,1,Cash,3.0,463.03
1580,07/01/2024,C-2230,Female,16,Sydney,Mouse,65.59,1,Credit Card,5.0,65.59
1581,2023-12-04,C-6395,M,50,New York,Smartphone,1047.02,1,Cash,,1047.02
1582,2024-12-02,C-1113,Female,28,New York,Keyboard,95.4,1,PayPal,4.0,95.4
1583,01/09/2024,C-9968,Non-Binary,37,Berlin,Monitor,402.3,1,Cash,3.0,402.3
1584,2023-08-07,C-3573,F,47,Berlin,Mouse,28.89,2,,3.0,57.78
1585,2024-05-19,C-8129,Non-Binary,42,Tokyo,Laptop,1647.03,1,Debit Card,5.0,1647.03
1586,2023-05-02,C-5403,,32,Berlin,Tablet,749.43,2,Bank Transfer,,1498.86
1587,2024-11-03,C-3780,F,29,London,Keyboard,122.52,1,Cash,2.0,122.52
1588,2024-12-07,C-4037,,21,Toronto,Keyboard,62.67,1,Debit Card,1.0,62.67
1589,2023-02-21,C-7998,,32,Tokyo,Mouse,16.2,1,Debit Card,4.0,16.2
1590,23/08/2023,C-6720,Male,53,Sydney,Laptop,2497.19,4,Credit Card,4.0,9988.76
1591,2024-11-26,C-7233,M,42,London,Smartphone,1106.82,1,Cash,3.0,1106.82
1592,2024-05-25,C-8300,,49,Tokyo,Tablet,282.84,1,Cash,1.0,424.26
1593,2024-11-29,C-6810,NB,41,Sydney,Smartwatch,351.94,1,Bank Transfer,4.0,351.94
1594,2023-10-05,C-3532,Male,57,Singapore,Keyboard,43.98,1,PayPal,2.0,43.98
1595,2023-01-28,C-8727,M,53,London,Headphones,120.32,1,Credit Card,1.0,120.32
1596,2023-10-01,C-4151,Male,36,Toronto,Monitor,284.43,4,Bank Transfer,,1137.72
1597,2023-11-17,C-2749,Male,13,Paris,Laptop,1240.8,1,Credit Card,1.0,1240.8
1598,2023-12-14,C-5113,Non-Binary,41,New York ,Keyboard,79.56,1,PayPal,3.0,79.56
1599,2023-04-22,C-6486,F,28,London,Smartphone,546.83,1,Cash,5.0,546.83
1600,2023-06-01,C-3112,Female,34,Toronto,Smartphone,880.54,2,Bank Transfer,5.0,1761.08
1601,07/11/2023,C-7169,Male,56,Singapore,Mouse,63.59,1,Credit Card,,63.59
1602,30/04/2024,C-4356,Male,23,London,Smartphone,1226.51,1,PayPal,5.0,1226.51
1603,2023-11-09,C-4369,F,38,Toronto,Smartphone,1452.28,1,PayPal,2.0,2178.42
1604,2024-05-14,C-6956,Non-Binary,33,Berlin,Laptop,1244.9,1,PayPal,5.0,1244.9
1605,2024-04-07,C-6650,Non-Binary,32,Paris,Smartwatch,371.88,1,Bank Transfer,1.0,371.88
1606,2024-03-03,C-6640,Male,45,Paris,Tablet,514.82,2,PayPal,,1029.64
1607,Not Available,C-8747,NB,25,Paris,Monitor,179.41,1,Credit Card,5.0,179.41
1608,06/08/2023,C-2422,Female,5,London,Headphones,123.78,3,PayPal,4.0,371.34000000000003
1609,2023-09-28,C-6705,Male,45,Toronto,Smartphone,424.01,1,Credit Card,4.0,424.01
1610,2023-05-22,C-8927,Non-Binary,35,Sydney,Smartphone,1430.5,1,Credit Card,4.0,1430.5
1611,2023-06-06,C-3288,Male,41,Paris,Smartphone,860.67,1,Bank Transfer,5.0,860.67
1612,07/06/2023,C-467,F,44,Berlin,Monitor,239.14,1,Bank Transfer,4.0,239.14
1613,2024-01-14,C-3216,F,19,London,Headphones,155.26,5,Credit Card,4.0,776.3
1614,2024-02-11,C-5335,M,15,Paris,Tablet,279.87,1,Credit Card,2.0,279.87
1615,2023-06-22,C-9660,,48,,Laptop,1183.04,1,Cash,4.0,1183.04
1616,05/10/2023,C-903,Non-Binary,37,Tokyo,Mouse,46.64,1,PayPal,1.0,46.64
1617,2024-06-26,C-4273,Female,48,Singapore,Laptop,2262.24,2,PayPal,4.0,4524.48
1618,2023-07-08,C-1568,Male,37,,Smartphone,997.89,1,,1.0,997.89
1619,Not Available,C-7827,NB,30,Sydney,Tablet,520.81,1,PayPal,5.0,520.81
1620,2023-06-08,C-3615,Female,40,Paris,Smartwatch,238.69,1,Credit Card,2.0,238.69
1621,Not Available,C-7338,F,45,Singapore,Monitor,442.94,1,Debit Card,3.0,442.94
1622,2024-12-12,C-9362,Male,35,,Keyboard,124.83,1,Debit Card,2.0,124.83
1623,2023-11-01,C-7762,Non-Binary,26,Toronto,Headphones,44.03,2,Credit Card,5.0,88.06
1624,2024-12-11,C-7001,Non-Binary,27,Tokyo,Tablet,315.29,1,Cash,4.0,315.29
1625,2023-09-10,C-8823,Male,25,Paris,Smartphone,1232.43,1,Bank Transfer,4.0,1232.43
1626,2024-02-19,C-7047,NB,38,Toronto,Smartwatch,363.87,3,Cash,3.0,1091.6100000000001
1627,2023-12-25,C-9137,Male,31,Tokyo,Keyboard,51.04,1,,1.0,51.04
1628,2023-05-12,C-5026,Male,45,London,Headphones,175.45,1,,4.0,175.45
1629,2024-05-25,C-8513,F,34,Berlin,Smartphone,516.02,1,Credit Card,3.0,516.02
1630,2023-08-31,C-3149,,29,,Smartwatch,332.68,5,Cash,4.0,1663.4
1631,2023-06-29,C-3714,NB,48,Singapore,Mouse,24.26,1,,5.0,24.26
1632,2023-07-07,C-533,Female,46,Berlin,Monitor,409.92,1,Bank Transfer,3.0,409.92
1633,2024-01-10,C-4247,Female,26,Paris,Monitor,509.06,1,Bank Transfer,4.0,509.06
1634,2023-05-10,C-6210,Male,35,Paris,Laptop,1068.52,1,PayPal,5.0,1602.78
1635,2024-11-01,C-4105,F,45,Paris,Headphones,244.18,1,Credit Card,2.0,244.18
1636,2024-12-06,C-5806,NB,30,London,Tablet,328.96,3,Debit Card,2.0,986.8799999999999
1637,2023-08-03,C-2004,,30,Toronto,Keyboard,105.06,1,Cash,5.0,105.06
1638,2023-11-12,C-1253,F,59,Tokyo,Smartwatch,50000.0,3,Debit Card,4.0,150000.0
1639,2023-06-15,C-7636,Non-Binary,22,Berlin,Headphones,246.97,1,Debit Card,3.0,246.97
1640,2024-12-16,C-6750,Female,34,New York,Smartphone,1482.52,1,Debit Card,4.0,1482.52
1641,2023-02-20,C-9385,Male,40,Singapore,Smartwatch,290.4,1,Debit Card,5.0,290.4
1642,2024-03-10,C-5940,F,32,Berlin,Keyboard,41.09,1,Debit Card,3.0,41.09
1643,10/05/2024,C-695,NB,46,London,Smartphone,1015.73,1,Credit Card,4.0,1015.73
1644,2023-04-27,C-9519,NB,41,London,Keyboard,30.32,2,Debit Card,3.0,60.64
1645,2024-05-11,C-4681,,38,Sydney,Mouse,23.12,3,Bank Transfer,5.0,69.36
1646,2024-08-21,C-8204,M,37,Singapore,Tablet,697.17,1,Debit Card,3.0,697.17
1647,2024-05-21,C-3208,F,50,Tokyo,Keyboard,81.25,2,Bank Transfer,3.0,162.5
1648,2023-11-06,C-1575,Female,9,Berlin,Laptop,1640.16,2,Credit Card,3.0,3280.32
1649,2023-11-17,C-4932,M,27,Paris,Smartwatch,200.56,1,Cash,4.0,200.56
1650,2024-08-30,C-3550,Male,45,Tokyo,SmrtWatch,57.17,1,PayPal,2.0,57.17
1651,2023-02-06,C-4017,Non-Binary,41,Toronto,Mouse,19.94,1,Debit Card,2.0,29.910000000000004
1652,23/09/2023,C-5999,M,54,London,Smartphone,1116.26,1,Cash,1.0,1116.26
1653,2023-09-28,C-5078,,31,Berlin,Tablet,446.66,2,Bank Transfer,3.0,893.32
1654,2023-04-28,C-9697,Non-Binary,39,Paris,Tablet,643.9,1,paypal,5.0,643.9
1655,2023-11-28,C-5601,NB,34,Singapore,Smartwatch,302.85,1,PayPal,5.0,302.85
1656,2023-03-24,C-5820,Female,29,Sydney,Keyboard,42.73,3,Credit Card,5.0,128.19
1657,2024-02-02,C-7458,Non-Binary,37,Tokyo,Laptop,1186.21,2,PayPal,5.0,2372.42
1658,2024-05-19,C-3566,Non-Binary,45,Berlin,Headphones,217.42,1,Bank Transfer,4.0,217.42
1659,2023-09-14,C-9047,Non-Binary,18,Toronto,Smartwatch,191.59,1,PayPal,3.0,191.59
1660,2023-09-09,C-8033,Male,41,Paris,Keyboard,133.26,2,Debit Card,5.0,266.52
1661,Not Available,C-2103,Male,37,,Tablet,751.91,1,Credit Card,4.0,751.91
1662,2024-07-07,C-2473,M,39,Toronto,Laptop,1940.24,1,Cash,3.0,1940.24
1663,2024-05-29,C-9828,M,32,Tokyo,Mouse,17.77,1,PayPal,2.0,17.77
1664,2023-08-15,C-5031,NB,48,Sydney,Headphones,177.6,1,,5.0,177.6
1665,2023-12-07,C-8338,NB,33,London,Tablet,883.76,1,Credit Card,5.0,883.76
1666,2023-10-07,C-4675,Non-Binary,28,Tokyo,Keyboard,116.19,4,Credit Card,5.0,464.76
1667,20/04/2023,C-7075,Male,33,Berlin,Laptop,1276.06,3,Debit Card,4.0,3828.18
1668,07/12/2023,C-3430,M,41,Singapore,Keyboard,118.02,2,Credit Card,4.0,236.04
1669,2023-01-14,C-317,NB,31,London,Tablet,212.6,5,Debit Card,3.0,1594.5
1670,2023-10-11,C-972,Male,23,Sydney,Tablet,780.58,1,Credit Card,,780.58
1671,2024-11-21,C-6285,F,48,Berlin,Headphones,265.64,1,Bank Transfer,5.0,265.64
1672,2023-08-27,C-5023,M,39,Singapore,Laptop,964.11,1,PayPal,,964.11
1673,2023-05-29,C-5801,M,57,London,Tablet,208.68,1,paypal,2.0,208.68
1674,2024-12-24,C-4869,F,44,Sydney,Smartphone,726.96,1,,5.0,726.96
1675,2024-05-29,C-8257,NB,15,New York,Tablet,720.24,1,Bank Transfer,1.0,720.24
1676,2023-01-21,C-3586,Non-Binary,46,Singapore,Smartphone,1381.53,1,PayPal,4.0,1381.53
1677,2023-09-26,C-5009,Male,55,London,Laptop,934.25,1,Debit Card,,934.25
1678,Not Available,C-9116,Male,35,Singapore,Tablet,244.55,2,Bank Transfer,4.0,489.1
1679,2023-05-06,C-1062,F,48,Paris,Smartphone,1058.88,1,Bank Transfer,2.0,1058.88
1680,2024-12-12,C-2804,NB,46,Singapore,Laptop,2294.26,1,Credit Card,1.0,2294.26
1681,2023-08-05,C-9078,F,41,,Laptop,1679.66,1,Cash,1.0,1679.66
1682,08/05/2024,C-941,Male,27,Paris,Smartwatch,332.16,1,PayPal,5.0,332.16
1683,2024-08-04,C-5459,M,13,Toronto,Smartwatch,367.76,1,,4.0,367.76
1684,12/03/2023,C-739,Female,54,New York,Tablet,614.19,2,Cash,2.0,1228.38
1685,2024-05-26,C-117,F,50,Sydney,Smartphone,661.18,1,PayPal,3.0,661.18
1686,16/05/2024,C-7830,M,32,Toronto,Mouse,44.14,1,Cash,3.0,44.14
1687,2023-05-28,C-5459,F,24,Paris,Laptop,2415.9,1,Debit Card,5.0,2415.9
1688,Not Available,C-4891,Female,35,New York,Tablet,643.87,1,Debit Card,3.0,643.87
1689,2023-07-01,C-7519,F,55,New York,Headphones,98.69,1,Credit Card,4.0,98.69
1690,2023-12-16,C-5853,F,27,Toronto,Smartwatch,142.01,1,PayPal,4.0,142.01
1691,12/07/2023,C-6463,M,34,Tokyo,Laptop,2451.61,1,Cash,4.0,2451.61
1692,2023-11-19,C-2149,Non-Binary,18,Tokyo,Tablet,627.55,1,Bank Transfer,3.0,627.55
1693,2023-03-18,C-9208,Female,34,New York ,Monitor,243.15,1,Bank Transfer,5.0,243.15
1694,2024-06-18,C-7242,F,31,Singapore,Keyboard,124.34,1,Debit Card,,124.34
1695,2024-01-01,C-1458,Non-Binary,25,London,Mouse,45.89,1,Credit Card,4.0,45.89
1696,2023-02-18,C-4355,Non-Binary,33,Paris,Headphones,53.52,1,Debit Card,5.0,53.52
1697,2024-03-07,C-7179,Non-Binary,43,Singapore,Laptop,993.53,1,Credit Card,5.0,1490.295
1698,2024-01-09,C-9411,Female,47,Sydney,Monitor,372.1,2,Cash,5.0,744.2
1699,2023-09-17,C-5185,Non-Binary,35,New York ,Smartphone,1492.1,1,paypal,5.0,1492.1
1700,2024-01-21,C-4219,Non-Binary,26,Berlin,Headphones,143.89,1,Debit Card,5.0,143.89
1701,2023-11-29,C-3051,Female,16,Sydney,Mouse,73.53,2,Debit Card,4.0,147.06
1702,2023-06-28,C-8611,Non-Binary,16,New York,Headphones,252.42,5,Debit Card,5.0,1262.1
1703,2024-03-26,C-8459,Non-Binary,45,Sydney,Tablet,774.84,1,Credit Card,2.0,774.84
1704,2024-01-16,C-282,F,29,Tokyo,Mouse,28.03,1,Debit Card,,28.03
1705,2023-05-27,C-8524,,36,Tokyo,Mouse,52.27,1,Credit Card,,52.27
1706,2024-12-11,C-9789,NB,31,London,Keyboard,79.31,1,Debit Card,5.0,79.31
1707,2023-07-27,C-7524,Non-Binary,24,London,Tablet,284.72,1,Debit Card,5.0,284.72
1708,2023-11-08,C-3460,Female,33,New York,Headphones,51.65,1,Debit Card,5.0,51.65
1709,2024-09-09,C-3597,M,35,London,Laptop,2400.93,1,Cash,3.0,2400.93
1710,2023-08-10,C-4255,Male,21,Tokyo,Keyboard,97.18,1,PayPal,3.0,97.18
1711,2023-11-17,C-334,NB,51,New York,Tablet,645.27,4,Credit Card,3.0,2581.08
1712,2023-06-10,C-5062,Male,46,London,Mouse,60.68,1,,,60.68
1713,2024-04-19,C-2706,Non-Binary,38,Singapore,Smartphone,1392.7,1,Cash,5.0,1392.7
1714,2023-01-26,C-4434,Female,21,Toronto,Smartwatch,103.51,1,Bank Transfer,5.0,103.51
1715,2023-08-03,C-8745,Female,36,Berlin,Keyboard,58.36,1,Bank Transfer,5.0,58.36
1716,2024-01-18,C-3708,Non-Binary,28,Berlin,Monitor,205.35,1,Bank Transfer,3.0,205.35
1717,2024-02-19,C-8725,,36,Toronto,Smartwatch,202.95,2,Credit Card,,405.9
1718,2024-03-29,C-7525,Female,46,Tokyo,Keyboard,110.02,1,PayPal,4.0,110.02
1719,2024-12-29,C-889,Female,40,New York,Smartphone,1140.26,1,Credit Card,4.0,1140.26
1720,2024-07-24,C-2573,F,47,London,Laptop,1558.91,2,Cash,4.0,3117.82
1721,2024-07-30,C-2932,,26,Toronto,Mouse,67.57,3,PayPal,3.0,202.70999999999998
1722,2023-10-30,C-7848,F,33,Tokyo,Mouse,32.32,1,Credit Card,4.0,32.32
1723,17/02/2024,C-1100,Male,44,,Tablet,459.82,1,Credit Card,5.0,459.82
1724,2023-03-09,C-4488,NB,47,Toronto,Headphones,131.13,1,Bank Transfer,3.0,131.13
1725,2024-11-17,C-261,Female,48,London,Laptop,1531.9,1,Bank Transfer,4.0,1531.9
1726,2024-12-03,C-6015,NB,31,Sydney,Tablet,308.12,1,Bank Transfer,5.0,308.12
1727,18/07/2023,C-2344,M,44,Singapore,Monitor,440.62,1,Bank Transfer,2.0,440.62
1728,20/05/2024,C-7129,Non-Binary,28,Berlin,Tablet,486.74,1,Debit Card,5.0,486.74
1729,2023-04-06,C-442,Male,32,Toronto,Headphones,212.82,1,Cash,5.0,212.82
1730,2024-11-27,C-2027,M,20,London,Smartphone,1486.84,1,Bank Transfer,1.0,1486.84
1731,2023-11-13,C-3923,Female,27,Sydney,Mouse,58.18,1,Bank Transfer,3.0,58.18
1732,2024-06-17,C-2030,Non-Binary,29,London,Smartwatch,251.64,5,Debit Card,4.0,1258.1999999999998
1733,13/02/2024,C-5023,,34,Sydney,Keyboard,69.95,1,PayPal,,69.95
1734,2023-10-15,C-7333,NB,33,,Mouse,21.2,1,Debit Card,4.0,21.2
1735,2023-06-17,C-7231,F,30,London,Smartphone,1231.83,1,Cash,4.0,1231.83
1736,2024-06-13,C-5434,M,41,Sydney,Mouse,18.13,5,Cash,4.0,90.64999999999999
1737,2024-09-01,C-8033,NB,31,Toronto,Tablet,419.78,3,paypal,5.0,1259.34
1738,2024-11-26,C-3967,,49,Toronto,Laptop,2472.82,1,,5.0,2472.82
1739,28/03/2024,C-9709,,39,New York,Tablet,872.79,1,Credit Card,5.0,872.79
1740,2024-02-16,C-2198,Male,16,Tokyo,Tablet,578.99,1,PayPal,5.0,578.99
1741,2024-05-08,C-2946,M,21,New York ,Tablet,587.6,1,Debit Card,5.0,587.6
1742,18/06/2023,C-6911,F,42,London,Smartwatch,232.13,1,,5.0,232.13
1743,Not Available,C-7543,Non-Binary,41,Singapore,Smartwatch,177.8,1,PayPal,3.0,177.8
1744,2024-08-07,C-9122,F,32,Paris,Mouse,28.92,5,Cash,2.0,144.60000000000002
1745,2024-10-20,C-4051,M,-5,Berlin,Smartphone,1013.48,1,Debit Card,5.0,1013.48
1746,2023-01-27,C-4612,Non-Binary,150,Paris,Keyboard,77.73,1,Bank Transfer,,77.73
1747,2024-02-18,C-3487,Male,37,London,Laptop,1631.13,1,Bank Transfer,5.0,1631.13
1748,2023-08-01,C-7477,Non-Binary,48,Singapore,Smartwatch,286.2,1,PayPal,,286.2
1749,2023-06-11,C-8371,M,58,Berlin,Monitor,327.81,1,Bank Transfer,3.0,327.81
1750,Not Available,C-2067,Male,66,New York,Smartphone,650.52,5,Debit Card,,3252.6
1751,2024-07-08,C-580,Female,16,Singapore,Smartwatch,372.84,2,Cash,4.0,745.68
1752,2024-05-25,C-4557,Non-Binary,48,,Laptop,1022.11,2,PayPal,2.0,2044.22
1753,2024-10-15,C-8604,M,36,Sydney,Laptop,1012.2,2,Debit Card,,2024.4
1754,2024-10-12,C-2377,NB,42,Toronto,Headphones,284.89,1,Bank Transfer,2.0,284.89
1755,2024-10-25,C-2507,Female,30,London,Laptop,1586.55,10,Cash,4.0,15865.5
1756,25/07/2023,C-2651,NB,48,Tokyo,Laptop,1800.84,1,Bank Transfer,5.0,1800.84
1757,2024-04-17,C-6054,NB,34,Tokyo,Mouse,30.0,1,Cash,2.0,30.0
1758,21/10/2023,C-8717,M,27,Sydney,Smartwatch,253.38,1,PayPal,4.0,253.38
1759,2023-11-08,C-136,M,150,London,Smartwatch,273.18,3,,5.0,819.54
1760,2024-08-17,C-8786,Non-Binary,34,Toronto,Smartphone,1310.27,2,Cash,5.0,2620.54
1761,2024-02-07,C-6052,F,38,,Laptop,1775.0,5,Cash,,8875.0
1762,03/03/2023,C-6590,M,32,Paris,Smartphone,1339.36,1,Credit Card,5.0,1339.36
1763,2024-08-26,C-2235,NB,33,New York,Headphones,258.68,3,Bank Transfer,4.0,776.04
1764,2023-12-11,C-4035,Non-Binary,42,Paris,Smartwatch,287.98,4,Debit Card,2.0,1151.92
1765,05/11/2024,C-3289,M,0,Paris,Keyboard,22.49,1,Credit Card,5.0,22.49
1766,2024-09-24,C-1685,NB,48,Singapore,Mouse,58.48,1,Bank Transfer,4.0,58.48
1767,16/05/2024,C-5856,M,46,London,Headphones,110.84,1,Debit Card,4.0,110.84
1768,2023-05-23,C-1912,Male,27,Tokyo,Tablet,347.49,5,Debit Card,2.0,1737.45
1769,2023-08-14,C-8226,NB,45,Singapore,Monitor,153.99,10,PayPal,4.0,1539.9
1770,24/09/2023,C-5961,F,46,Toronto,Keyboard,58.3,1,PayPal,1.0,58.3
1771,2023-03-22,C-7362,Male,41,Toronto,Smartwatch,321.36,2,Cash,4.0,642.72
1772,2023-05-15,C-2714,Female,27,Berlin,Tablet,727.4,2,Cash,4.0,1454.8
1773,2023-04-04,C-7933,F,40,Toronto,Laptop,1919.52,2,Bank Transfer,5.0,3839.04
1774,2024-01-24,C-1035,NB,39,New York,Smartphone,497.47,1,Cash,3.0,497.47
1775,2024-07-09,C-1263,Female,47,Paris,Keyboard,30.09,1,Debit Card,3.0,30.09
1776,2023-09-03,C-1480,NB,26,Tokyo,Monitor,306.97,1,Cash,1.0,306.97
1777,2024-05-25,C-8426,F,33,Sydney,Laptop,2174.0,4,Debit Card,,8696.0
1778,26/01/2023,C-2294,NB,12,Sydney,Tablet,253.8,1,Credit Card,5.0,253.8
1779,2024-05-01,C-3109,F,37,Sydney,Monitor,507.53,2,paypal,2.0,1015.06
1780,2024-05-17,C-7378,M,15,Singapore,Smartwatch,169.72,1,PayPal,4.0,169.72
1781,2023-09-16,C-3330,Non-Binary,25,Sydney,Smartphone,1283.83,4,Debit Card,,5135.32
1782,2023-05-06,C-8909,Non-Binary,44,Toronto,Keyboard,61.79,1,Bank Transfer,2.0,61.79
1783,2023-09-10,C-2062,NB,32,Singapore,Monitor,251.71,1,,3.0,251.71
1784,2023-12-13,C-1164,Female,35,Singapore,Headphones,126.61,1,PayPal,3.0,126.61
1785,2023-05-18,C-8131,Non-Binary,38,New York ,Monitor,205.31,3,Credit Card,4.0,615.9300000000001
1786,2024-01-07,C-1378,NB,-1,Singapore,Laptop,1795.97,1,Cash,3.0,1795.97
1787,2024-08-28,C-4079,Non-Binary,37,Singapore,Keyboard,29.33,1,paypal,4.0,29.33
1788,2024-09-24,C-1635,Female,44,London,Mouse,67.58,2,Credit Card,2.0,135.16
1789,2024-06-28,C-5526,Non-Binary,23,New York,Smartphone,1007.75,1,PayPal,,1007.75
1790,2024-02-19,C-7146,Male,39,Tokyo,Mouse,29.0,1,Credit Card,3.0,29.0
1791,2024-09-11,C-7876,NB,28,Toronto,Keyboard,56.96,1,Credit Card,3.0,56.96
1792,2024-04-20,C-9462,Female,28,Sydney,Laptop,2072.7,1,Credit Card,5.0,2072.7
1793,04/07/2024,C-8773,,36,Paris,Headphones,30.04,1,Credit Card,2.0,30.04
1794,2023-01-17,C-9894,,31,Paris,Monitor,527.7,1,Debit Card,5.0,527.7
1795,2024-06-19,C-9270,Female,36,Berlin,Mouse,27.28,2,Cash,4.0,54.56
1796,2024-04-22,C-1106,Female,27,Sydney,Mouse,35.22,1,Bank Transfer,3.0,52.83
1797,2023-09-07,C-802,Non-Binary,31,Sydney,Headphones,257.53,1,Cash,5.0,257.53
1798,2023-12-09,C-2866,F,38,,Monitor,345.22,4,PayPal,5.0,1380.88
1799,Not Available,C-3119,F,37,Paris,Tablet,464.12,5,Bank Transfer,1.0,2320.6
1800,2023-01-07,C-9788,Male,38,Sydney,Mouse,44.57,1,PayPal,5.0,44.57
1801,2024-05-24,C-2881,Female,28,Sydney,Laptop,1875.61,2,Credit Card,3.0,3751.22
1802,2024-05-08,C-8426,Female,46,Sydney,Smartwatch,389.81,2,Bank Transfer,,779.62
1803,2024-10-12,C-951,M,49,Singapore,Monitor,577.85,2,PayPal,4.0,1155.7
1804,2024-05-02,C-2401,M,27,New York ,Headphones,241.09,1,Credit Card,1.0,241.09
1805,2023-01-20,C-6894,F,31,Singapore,Tablet,233.73,1,Bank Transfer,5.0,233.73
1806,2024-10-13,C-5423,,35,Tokyo,Mouse,40.29,1,PayPal,3.0,40.29
1807,2024-10-28,C-2552,F,42,Tokyo,Mouse,24.62,1,Cash,5.0,24.62
1808,2024-07-29,C-3829,F,28,Toronto,Monitor,495.41,1,,1.0,495.41
1809,2024-04-07,C-7696,M,33,New York,Mouse,67.55,3,Debit Card,,202.64999999999998
1810,2023-11-06,C-4754,NB,42,Paris,Mouse,43.06,3,Debit Card,3.0,129.18
1811,2024-07-25,C-5223,Non-Binary,21,Berlin,Keyboard,48.05,1,Credit Card,5.0,48.05
1812,2023-07-28,C-5327,NB,16,,Mouse,19.56,1,Credit Card,2.0,29.339999999999996
1813,17/09/2023,C-7761,NB,44,Paris,Monitor,482.37,1,PayPal,3.0,482.37
1814,2023-11-28,C-6042,Non-Binary,20,New York,Keyboard,112.72,1,Bank Transfer,4.0,112.72
1815,2024-02-12,C-2657,F,54,New York,Smartphone,1379.24,1,Cash,3.0,1379.24
1816,2023-08-31,C-8036,NB,28,Singapore,Keyboard,34.5,1,PayPal,1.0,34.5
1817,2024-05-25,C-4201,Non-Binary,33,,Smartwatch,180.28,2,Credit Card,2.0,360.56
1818,2023-05-08,C-3701,Female,32,Tokyo,Keyboard,84.07,1,Bank Transfer,5.0,84.07
1819,16/01/2024,C-3352,Non-Binary,23,Singapore,Keyboard,89.02,1,Cash,3.0,89.02
1820,2024-08-25,C-8472,,34,Tokyo,Keyboard,145.25,1,Debit Card,4.0,145.25
1821,2023-07-12,C-126,Female,31,Berlin,Smartwatch,303.26,1,Cash,1.0,303.26
1822,2023-05-12,C-3048,Female,43,Singapore,Mouse,46.49,5,Bank Transfer,5.0,232.45000000000002
1823,2024-05-31,C-5321,F,43,Paris,Laptop,1013.44,1,Bank Transfer,5.0,1013.44
1824,2024-06-17,C-3731,F,43,New York,Tablet,284.15,1,Bank Transfer,3.0,284.15
1825,2024-05-24,C-1365,F,42,Paris,Headphones,34.74,1,Cash,2.0,34.74
1826,2024-02-05,C-180,Non-Binary,36,Toronto,Tablet,443.67,1,PayPal,5.0,443.67
1827,2023-07-07,C-7132,Male,53,Paris,Smartphone,401.49,1,PayPal,5.0,401.49
1828,2024-01-05,C-1087,NB,36,Sydney,Tablet,792.94,1,Bank Transfer,5.0,792.94
1829,2023-04-08,C-235,NB,35,Tokyo,SmrtWatch,554.35,2,Credit Card,5.0,1108.7
1830,2023-06-28,C-4003,Male,32,Paris,Monitor,329.1,1,Bank Transfer,4.0,329.1
1831,2023-11-15,C-8416,Female,52,Paris,Laptop,911.68,1,PayPal,5.0,911.68
1832,2024-02-07,C-7690,Male,33,Paris,Laptop,2070.66,1,PayPal,1.0,2070.66
1833,2023-09-06,C-6237,M,15,Berlin,Smartwatch,117.35,5,PayPal,4.0,586.75
1834,2024-09-30,C-479,M,35,Sydney,Laptop,2436.71,1,Credit Card,,2436.71
1835,2024-03-13,C-1960,M,37,New York,Monitor,314.56,1,Debit Card,1.0,314.56
1836,2023-07-14,C-6971,Male,30,London,Laptop,1858.1,2,Credit Card,5.0,3716.2
1837,2023-11-27,C-9992,F,31,Paris,Mouse,50.48,1,Bank Transfer,2.0,50.48
